Time(Minutes);EntityID;ObjectName;ProcessID;StepName;Action
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[10]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[2]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[3]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[4]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[5]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[6]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[7]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[8]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[9]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[10]' the value '0'. Previous value was '0'.
0;ModelEntity1.52;Model_Panaderia;0.P_InitModel;[End];Process 'P_InitModel' execution ended.
0;ModelEntity1.52;Source_InitModel;2.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'ModelEntity1.52' transferring from '[Station] Source_InitModel.Processing' into station 'Source_InitModel.OutputBuffer'.
0;ModelEntity1.52;Source_InitModel;1.OnEntityArrival;[End];Process 'Source_InitModel.OnEntityArrival' execution ended.
0;ModelEntity1.52;Source_InitModel;0.OnEnteredOutputBuffer;[Begin];Process 'Source_InitModel.OnEnteredOutputBuffer' execution started.
0;ModelEntity1.52;Source_InitModel;0.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'ModelEntity1.52' ending transfer into station 'Source_InitModel.OutputBuffer'.
0;ModelEntity1.52;Source_InitModel;0.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'ModelEntity1.52' transferring from '[Station] Source_InitModel.OutputBuffer' into node 'Output@Source_InitModel'.
0;ModelEntity1.52;Output@Source_InitModel;1.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Source_InitModel.OnEnteredFromAssociatedObject' execution started.
0;ModelEntity1.52;Output@Source_InitModel;1.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Source_InitModel.Entered'.
0;ModelEntity1.52;Output@Source_InitModel;1.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'ModelEntity1.52' transferring from '[Node] Output@Source_InitModel' into node 'Input@Sink_InitModel'.
0;ModelEntity1.52;Input@Sink_InitModel;3.OnEnteredToAssociatedObject;[Begin];Process 'Input@Sink_InitModel.OnEnteredToAssociatedObject' execution started.
0;ModelEntity1.52;Input@Sink_InitModel;3.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Sink_InitModel.Entered'.
0;ModelEntity1.52;Input@Sink_InitModel;3.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.52' transferring from '[Node] Input@Sink_InitModel' into object 'Sink_InitModel'.
0;ModelEntity1.52;Input@Sink_InitModel;3.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.52' transferring from '[Node] Input@Sink_InitModel' into station 'Sink_InitModel.InputBuffer'.
0;ModelEntity1.52;Source_InitModel;2.OnEnteredProcessing;[End];Process 'Source_InitModel.OnEnteredProcessing' execution ended.
0;ModelEntity1.52;Sink_InitModel;4.OnEnteredInputBuffer;[Begin];Process 'Sink_InitModel.OnEnteredInputBuffer' execution started.
0;ModelEntity1.52;Sink_InitModel;4.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'ModelEntity1.52' ending transfer into station 'Sink_InitModel.InputBuffer'.
0;ModelEntity1.52;Output@Source_InitModel;2.OnExited;[Begin];Process 'Output@Source_InitModel.OnExited' execution started.
0;ModelEntity1.52;Output@Source_InitModel;2.OnExited;[Fire] ExitedEvent;Firing event 'Output@Source_InitModel.Exited'.
0;ModelEntity1.52;Output@Source_InitModel;2.OnExited;[End];Process 'Output@Source_InitModel.OnExited' execution ended.
0;ModelEntity1.52;Input@Sink_InitModel;2.OnExited;[Begin];Process 'Input@Sink_InitModel.OnExited' execution started.
0;ModelEntity1.52;Input@Sink_InitModel;2.OnExited;[Fire] ExitedEvent;Firing event 'Input@Sink_InitModel.Exited'.
0;ModelEntity1.52;Input@Sink_InitModel;2.OnExited;[End];Process 'Input@Sink_InitModel.OnExited' execution ended.
0;ModelEntity1.52;Sink_InitModel;4.OnEnteredInputBuffer;[Tally] TimeInSystem;Recording ‘1’ observation value(s) of type ‘Expression’ for tally statistic ‘Sink_InitModel.TimeInSystem’.
0;ModelEntity1.52;Sink_InitModel;4.OnEnteredInputBuffer;[Tally] TimeInSystem;Recording observation value '0' Minutes for tally statistic 'Sink_InitModel.TimeInSystem'.
0;ModelEntity1.52;Sink_InitModel;4.OnEnteredInputBuffer;[Destroy] Entity;Destroying object 'ModelEntity1.52'.
0;--;--;--;--;Object 'ModelEntity1.52' destroyed.
0; ;Sink_InitModel;4.OnEnteredInputBuffer;[End];Process 'Sink_InitModel.OnEnteredInputBuffer' execution ended.
0; ;Source_InitModel;0.OnEnteredOutputBuffer;[End];Process 'Source_InitModel.OnEnteredOutputBuffer' execution ended.
0; ;Output@Source_InitModel;1.OnEnteredFromAssociatedObject;[End];Process 'Output@Source_InitModel.OnEnteredFromAssociatedObject' execution ended.
0; ;Input@Sink_InitModel;3.OnEnteredToAssociatedObject;[End];Process 'Input@Sink_InitModel.OnEnteredToAssociatedObject' execution ended.
0;--;--;--;--;Firing event 'Source_LotesProduccion.EntityArrivals.Event'.
0;--;--;--;--;Time until next event of timer 'Source_LotesProduccion.EntityArrivals' is '0' Minutes.
0;Source_LotesProduccion;Source_LotesProduccion;3.OnEntityArrival;[Begin];Process 'Source_LotesProduccion.OnEntityArrival' execution started.
0;Source_LotesProduccion;Source_LotesProduccion;3.OnEntityArrival;[Create] Entities;Creating '1' new object(s) of entity type 'ModelEntity1'.
0;Source_LotesProduccion;Source_LotesProduccion;3.OnEntityArrival;[Create] Entities;Created object 'ModelEntity1.53'.
0;ModelEntity1.53;Source_LotesProduccion;1.OnEntityArrival;[Transfer] ToProcessing;Entity 'ModelEntity1.53' transferring from '[FreeSpace] Source_LotesProduccion' into station 'Source_LotesProduccion.Processing'.
0;Source_LotesProduccion;Source_LotesProduccion;3.OnEntityArrival;[End];Process 'Source_LotesProduccion.OnEntityArrival' execution ended.
0;ModelEntity1.53;Source_LotesProduccion;0.OnEnteredProcessing;[Begin];Process 'Source_LotesProduccion.OnEnteredProcessing' execution started.
0;ModelEntity1.53;Source_LotesProduccion;0.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'ModelEntity1.53' ending transfer into station 'Source_LotesProduccion.Processing'.
0;ModelEntity1.53;Source_LotesProduccion;0.OnEnteredProcessing;[Execute] CreatedEntityAddOnProcess;Executing process 'P_CrearLote'.
0;ModelEntity1.53;Model_Panaderia;3.P_CrearLote;[Begin];Process 'P_CrearLote' execution started.
0;ModelEntity1.53;Model_Panaderia;3.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.53.ProductoIdx' the value '1'. Previous value was '0'.
0;ModelEntity1.53;Model_Panaderia;3.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.53.KgLote' the value '600'. Previous value was '0'.
0;ModelEntity1.53;Model_Panaderia;3.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.53.CarrosReq' the value '1'. Previous value was '0'.
0;ModelEntity1.53;Model_Panaderia;3.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.53.BandejasReq' the value '1'. Previous value was '0'.
0;ModelEntity1.53;Model_Panaderia;3.P_CrearLote;[Assign] AssignTemp;Assigning state variable 'ModelEntity1.53.FamiliaHorno' the value '1'. Previous value was '0'.
0;ModelEntity1.53;Model_Panaderia;3.P_CrearLote;[End];Process 'P_CrearLote' execution ended.
0;ModelEntity1.53;Source_LotesProduccion;0.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'ModelEntity1.53' transferring from '[Station] Source_LotesProduccion.Processing' into station 'Source_LotesProduccion.OutputBuffer'.
0;ModelEntity1.53;Source_LotesProduccion;1.OnEntityArrival;[End];Process 'Source_LotesProduccion.OnEntityArrival' execution ended.
0;ModelEntity1.53;Source_LotesProduccion;3.OnEnteredOutputBuffer;[Begin];Process 'Source_LotesProduccion.OnEnteredOutputBuffer' execution started.
0;ModelEntity1.53;Source_LotesProduccion;3.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'ModelEntity1.53' ending transfer into station 'Source_LotesProduccion.OutputBuffer'.
0;ModelEntity1.53;Source_LotesProduccion;3.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'ModelEntity1.53' transferring from '[Station] Source_LotesProduccion.OutputBuffer' into node 'Output@Source_LotesProduccion'.
0;ModelEntity1.53;Output@Source_LotesProduccion;1.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Source_LotesProduccion.OnEnteredFromAssociatedObject' execution started.
0;ModelEntity1.53;Output@Source_LotesProduccion;1.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Source_LotesProduccion.Entered'.
0;ModelEntity1.53;Output@Source_LotesProduccion;1.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'ModelEntity1.53' transferring from '[Node] Output@Source_LotesProduccion' into node 'Input@Server_Pesado'.
0;ModelEntity1.53;Input@Server_Pesado;4.OnEnteredToAssociatedObject;[Begin];Process 'Input@Server_Pesado.OnEnteredToAssociatedObject' execution started.
0;ModelEntity1.53;Input@Server_Pesado;4.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Server_Pesado.Entered'.
0;ModelEntity1.53;Input@Server_Pesado;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.53' transferring from '[Node] Input@Server_Pesado' into object 'Server_Pesado'.
0;ModelEntity1.53;Input@Server_Pesado;4.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.53' transferring from '[Node] Input@Server_Pesado' into station 'Server_Pesado.InputBuffer'.
0;ModelEntity1.53;Source_LotesProduccion;0.OnEnteredProcessing;[End];Process 'Source_LotesProduccion.OnEnteredProcessing' execution ended.
0;ModelEntity1.53;Server_Pesado;2.OnEnteredInputBuffer;[Begin];Process 'Server_Pesado.OnEnteredInputBuffer' execution started.
0;ModelEntity1.53;Server_Pesado;2.OnEnteredInputBuffer;[Execute] EnteredAddOnProcess;Executing process 'P_WIP_Pesado_Entrar'.
0;ModelEntity1.53;Model_Panaderia;0.P_WIP_Pesado_Entrar;[Begin];Process 'P_WIP_Pesado_Entrar' execution started.
0;ModelEntity1.53;Model_Panaderia;0.P_WIP_Pesado_Entrar;[Assign] Assign11;Assigning state variable 'Model_Panaderia.WIP_Pesado' the value '1'. Previous value was '0'.
0;ModelEntity1.53;Model_Panaderia;0.P_WIP_Pesado_Entrar;[End];Process 'P_WIP_Pesado_Entrar' execution ended.
0;ModelEntity1.53;Server_Pesado;2.OnEnteredInputBuffer;[EndTransfer] IntoInputBuffer;Entity 'ModelEntity1.53' ending transfer into station 'Server_Pesado.InputBuffer'.
0;ModelEntity1.53;Output@Source_LotesProduccion;0.OnExited;[Begin];Process 'Output@Source_LotesProduccion.OnExited' execution started.
0;ModelEntity1.53;Output@Source_LotesProduccion;0.OnExited;[Fire] ExitedEvent;Firing event 'Output@Source_LotesProduccion.Exited'.
0;ModelEntity1.53;Output@Source_LotesProduccion;0.OnExited;[End];Process 'Output@Source_LotesProduccion.OnExited' execution ended.
0;ModelEntity1.53;Input@Server_Pesado;0.OnExited;[Begin];Process 'Input@Server_Pesado.OnExited' execution started.
0;ModelEntity1.53;Input@Server_Pesado;0.OnExited;[Fire] ExitedEvent;Firing event 'Input@Server_Pesado.Exited'.
0;ModelEntity1.53;Input@Server_Pesado;0.OnExited;[End];Process 'Input@Server_Pesado.OnExited' execution ended.
0;ModelEntity1.53;Server_Pesado;2.OnEnteredInputBuffer;[Seize] Server;Object 'ModelEntity1.53' waiting to seize '1' resource(s) of resource type '[ParentObject] Server_Pesado'.
0;ModelEntity1.53;Source_LotesProduccion;3.OnEnteredOutputBuffer;[End];Process 'Source_LotesProduccion.OnEnteredOutputBuffer' execution ended.
0;ModelEntity1.53;Output@Source_LotesProduccion;1.OnEnteredFromAssociatedObject;[End];Process 'Output@Source_LotesProduccion.OnEnteredFromAssociatedObject' execution ended.
0;ModelEntity1.53;Input@Server_Pesado;4.OnEnteredToAssociatedObject;[End];Process 'Input@Server_Pesado.OnEnteredToAssociatedObject' execution ended.
0;--;--;--;--;Firing event 'Source_LotesProduccion.EntityArrivals.Event'.
0;--;--;--;--;Time until next event of timer 'Source_LotesProduccion.EntityArrivals' is '0' Minutes.
0;Source_LotesProduccion;Source_LotesProduccion;4.OnEntityArrival;[Begin];Process 'Source_LotesProduccion.OnEntityArrival' execution started.
0;Source_LotesProduccion;Source_LotesProduccion;4.OnEntityArrival;[Create] Entities;Creating '1' new object(s) of entity type 'ModelEntity1'.
0;Source_LotesProduccion;Source_LotesProduccion;4.OnEntityArrival;[Create] Entities;Created object 'ModelEntity1.54'.
0;ModelEntity1.54;Source_LotesProduccion;1.OnEntityArrival;[Transfer] ToProcessing;Entity 'ModelEntity1.54' transferring from '[FreeSpace] Source_LotesProduccion' into station 'Source_LotesProduccion.Processing'.
0;Source_LotesProduccion;Source_LotesProduccion;4.OnEntityArrival;[End];Process 'Source_LotesProduccion.OnEntityArrival' execution ended.
0;ModelEntity1.54;Source_LotesProduccion;3.OnEnteredProcessing;[Begin];Process 'Source_LotesProduccion.OnEnteredProcessing' execution started.
0;ModelEntity1.54;Source_LotesProduccion;3.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'ModelEntity1.54' ending transfer into station 'Source_LotesProduccion.Processing'.
0;ModelEntity1.54;Source_LotesProduccion;3.OnEnteredProcessing;[Execute] CreatedEntityAddOnProcess;Executing process 'P_CrearLote'.
0;ModelEntity1.54;Model_Panaderia;4.P_CrearLote;[Begin];Process 'P_CrearLote' execution started.
0;ModelEntity1.54;Model_Panaderia;4.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.54.ProductoIdx' the value '1'. Previous value was '0'.
0;ModelEntity1.54;Model_Panaderia;4.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.54.KgLote' the value '600'. Previous value was '0'.
0;ModelEntity1.54;Model_Panaderia;4.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.54.CarrosReq' the value '1'. Previous value was '0'.
0;ModelEntity1.54;Model_Panaderia;4.P_CrearLote;[Assign] Assign_Values;Assigning state variable 'ModelEntity1.54.BandejasReq' the value '1'. Previous value was '0'.
0;ModelEntity1.54;Model_Panaderia;4.P_CrearLote;[Assign] AssignTemp;Assigning state variable 'ModelEntity1.54.FamiliaHorno' the value '1'. Previous value was '0'.
0;ModelEntity1.54;Model_Panaderia;4.P_CrearLote;[End];Process 'P_CrearLote' execution ended.
0;ModelEntity1.54;Source_LotesProduccion;3.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'ModelEntity1.54' transferring from '[Station] Source_LotesProduccion.Processing' into station 'Source_LotesProduccion.OutputBuffer'.
0;ModelEntity1.54;Source_LotesProduccion;1.OnEntityArrival;[End];Process 'Source_LotesProduccion.OnEntityArrival' execution ended.
0;ModelEntity1.54;Source_LotesProduccion;4.OnEnteredOutputBuffer;[Begin];Process 'Source_LotesProduccion.OnEnteredOutputBuffer' execution started.
0;ModelEntity1.54;Source_LotesProduccion;4.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'ModelEntity1.54' ending transfer into station 'Source_LotesProduccion.OutputBuffer'.
0;ModelEntity1.54;Source_LotesProduccion;4.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'ModelEntity1.54' transferring from '[Station] Source_LotesProduccion.OutputBuffer' into node 'Output@Source_LotesProduccion'.
0;ModelEntity1.54;Output@Source_LotesProduccion;1.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Source_LotesProduccion.OnEnteredFromAssociatedObject' execution started.
0;ModelEntity1.54;Output@Source_LotesProduccion;1.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Source_LotesProduccion.Entered'.
0;ModelEntity1.54;Output@Source_LotesProduccion;1.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'ModelEntity1.54' transferring from '[Node] Output@Source_LotesProduccion' into node 'Input@Server_Pesado'.
0;ModelEntity1.54;Input@Server_Pesado;0.OnEnteredToAssociatedObject;[Begin];Process 'Input@Server_Pesado.OnEnteredToAssociatedObject' execution started.
0;ModelEntity1.54;Input@Server_Pesado;0.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Server_Pesado.Entered'.
0;ModelEntity1.54;Input@Server_Pesado;0.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.54' transferring from '[Node] Input@Server_Pesado' into object 'Server_Pesado'.
0;ModelEntity1.54;Input@Server_Pesado;0.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.54' transferring from '[Node] Input@Server_Pesado' into station 'Server_Pesado.InputBuffer'.
0;ModelEntity1.54;Source_LotesProduccion;3.OnEnteredProcessing;[End];Process 'Source_LotesProduccion.OnEnteredProcessing' execution ended.
0;ModelEntity1.54;Server_Pesado;5.OnEnteredInputBuffer;[Begin];Process 'Server_Pesado.OnEnteredInputBuffer' execution started.
0;ModelEntity1.54;Server_Pesado;5.OnEnteredInputBuffer;[Execute] EnteredAddOnProcess;Executing process 'P_WIP_Pesado_Entrar'.
0;ModelEntity1.54;Model_Panaderia;3.P_WIP_Pesado_Entrar;[Begin];Process 'P_WIP_Pesado_Entrar' execution started.
