Time(Minutes);EntityID;ObjectName;ProcessID;StepName;Action
0;Worker_Panadero_1[1];Worker_Panadero_1[1];1.OnRunInitialized;[Park] AtInitialNode;Entity 'Worker_Panadero_1[1]' transferring from '[FreeSpace] Model_Panaderia' into station 'Node_Silla_Panadero_1.ParkingStation'.
0;Worker_Panadero_1[1];Node_Silla_Panadero_1;2.OnEnteredParking;[Begin];Process 'Node_Silla_Panadero_1.OnEnteredParking' execution started.
0;Worker_Panadero_1[1];Node_Silla_Panadero_1;2.OnEnteredParking;[EndTransfer] EndTransfer;Entity 'Worker_Panadero_1[1]' ending transfer into station 'Node_Silla_Panadero_1.ParkingStation'.
0;Worker_Panadero_1[1];Node_Silla_Panadero_1;2.OnEnteredParking;[End];Process 'Node_Silla_Panadero_1.OnEnteredParking' execution ended.
0;Worker_Panadero_2[1];Worker_Panadero_2[1];2.OnRunInitialized;[Begin];Process 'Worker_Panadero_2[1].OnRunInitialized' execution started.
0;Worker_Panadero_2[1];Worker_Panadero_2[1];2.OnRunInitialized;[Park] AtInitialNode;Entity 'Worker_Panadero_2[1]' transferring from '[FreeSpace] Model_Panaderia' into station 'Node_Silla_Panadero_2.ParkingStation'.
0;Worker_Panadero_2[1];Node_Silla_Panadero_2;3.OnEnteredParking;[Begin];Process 'Node_Silla_Panadero_2.OnEnteredParking' execution started.
0;Worker_Panadero_2[1];Node_Silla_Panadero_2;3.OnEnteredParking;[EndTransfer] EndTransfer;Entity 'Worker_Panadero_2[1]' ending transfer into station 'Node_Silla_Panadero_2.ParkingStation'.
0;Worker_Panadero_2[1];Node_Silla_Panadero_2;3.OnEnteredParking;[End];Process 'Node_Silla_Panadero_2.OnEnteredParking' execution ended.
0;Worker_Panadero_3[1];Worker_Panadero_3[1];3.OnRunInitialized;[Begin];Process 'Worker_Panadero_3[1].OnRunInitialized' execution started.
0;Worker_Panadero_3[1];Worker_Panadero_3[1];3.OnRunInitialized;[Park] AtInitialNode;Entity 'Worker_Panadero_3[1]' transferring from '[FreeSpace] Model_Panaderia' into station 'Node_Silla_Panadero_3.ParkingStation'.
0;Worker_Panadero_3[1];Node_Silla_Panadero_3;4.OnEnteredParking;[Begin];Process 'Node_Silla_Panadero_3.OnEnteredParking' execution started.
0;Worker_Panadero_3[1];Node_Silla_Panadero_3;4.OnEnteredParking;[EndTransfer] EndTransfer;Entity 'Worker_Panadero_3[1]' ending transfer into station 'Node_Silla_Panadero_3.ParkingStation'.
0;Worker_Panadero_3[1];Node_Silla_Panadero_3;4.OnEnteredParking;[End];Process 'Node_Silla_Panadero_3.OnEnteredParking' execution ended.
0;Worker_Manipulador_1[1];Worker_Manipulador_1[1];0.OnRunInitialized;[Decide] IfOnShift;Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0;Worker_Manipulador_1[1];Worker_Manipulador_1[1];0.OnRunInitialized;[Decide] IfOnShift;Token sent to 'True' exit.
0;Worker_Manipulador_1[1];Worker_Manipulador_1[1];0.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Manipulador_1[1]' searching 'Model_Panaderia.Global.VisitRequestQueue' which contains '0' request(s).
0;Worker_Manipulador_1[1];Worker_Manipulador_1[1];0.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Manipulador_1[1]' failed to find and plan an eligible visit request.
0;Worker_Manipulador_1[1];Worker_Manipulador_1[1];0.OnRunInitialized;[End];Process 'Worker_Manipulador_1[1].OnRunInitialized' execution ended.
0;Worker_Panadero_1[1];Worker_Panadero_1[1];1.OnRunInitialized;[Decide] IfOnShift;Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0;Worker_Panadero_1[1];Worker_Panadero_1[1];1.OnRunInitialized;[Decide] IfOnShift;Token sent to 'True' exit.
0;Worker_Panadero_1[1];Worker_Panadero_1[1];1.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Panadero_1[1]' searching 'Model_Panaderia.Global.VisitRequestQueue' which contains '0' request(s).
0;Worker_Panadero_1[1];Worker_Panadero_1[1];1.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Panadero_1[1]' failed to find and plan an eligible visit request.
0;Worker_Panadero_1[1];Worker_Panadero_1[1];1.OnRunInitialized;[End];Process 'Worker_Panadero_1[1].OnRunInitialized' execution ended.
0;Worker_Panadero_2[1];Worker_Panadero_2[1];2.OnRunInitialized;[Decide] IfOnShift;Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0;Worker_Panadero_2[1];Worker_Panadero_2[1];2.OnRunInitialized;[Decide] IfOnShift;Token sent to 'True' exit.
0;Worker_Panadero_2[1];Worker_Panadero_2[1];2.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Panadero_2[1]' searching 'Model_Panaderia.Global.VisitRequestQueue' which contains '0' request(s).
0;Worker_Panadero_2[1];Worker_Panadero_2[1];2.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Panadero_2[1]' failed to find and plan an eligible visit request.
0;Worker_Panadero_2[1];Worker_Panadero_2[1];2.OnRunInitialized;[End];Process 'Worker_Panadero_2[1].OnRunInitialized' execution ended.
0;Worker_Panadero_3[1];Worker_Panadero_3[1];3.OnRunInitialized;[Decide] IfOnShift;Token branching on condition 'ResourceState!=List.ResourceStateName.OffShift'.
0;Worker_Panadero_3[1];Worker_Panadero_3[1];3.OnRunInitialized;[Decide] IfOnShift;Token sent to 'True' exit.
0;Worker_Panadero_3[1];Worker_Panadero_3[1];3.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Panadero_3[1]' searching 'Model_Panaderia.Global.VisitRequestQueue' which contains '0' request(s).
0;Worker_Panadero_3[1];Worker_Panadero_3[1];3.OnRunInitialized;[PlanVisit] InitialMoveOrTransportRequests;Entity 'Worker_Panadero_3[1]' failed to find and plan an eligible visit request.
0;Worker_Panadero_3[1];Worker_Panadero_3[1];3.OnRunInitialized;[End];Process 'Worker_Panadero_3[1].OnRunInitialized' execution ended.
0;--;--;--;--;Firing event 'Source_InitModel.EntityArrivals.Event'.
0;--;--;--;--;Timer ‘Source_InitModel.EntityArrivals’ stopping condition detected.
0;Source_InitModel;Source_InitModel;3.OnEntityArrival;[Begin];Process 'Source_InitModel.OnEntityArrival' execution started.
0;Source_InitModel;Source_InitModel;3.OnEntityArrival;[Create] Entities;Creating '1' new object(s) of entity type 'ModelEntity1'.
0;Source_InitModel;Source_InitModel;3.OnEntityArrival;[Create] Entities;Created object 'ModelEntity1.77'.
0;ModelEntity1.77;Source_InitModel;2.OnEntityArrival;[Transfer] ToProcessing;Entity 'ModelEntity1.77' transferring from '[FreeSpace] Source_InitModel' into station 'Source_InitModel.Processing'.
0;Source_InitModel;Source_InitModel;3.OnEntityArrival;[End];Process 'Source_InitModel.OnEntityArrival' execution ended.
0;ModelEntity1.77;Source_InitModel;1.OnEnteredProcessing;[Begin];Process 'Source_InitModel.OnEnteredProcessing' execution started.
0;ModelEntity1.77;Source_InitModel;1.OnEnteredProcessing;[EndTransfer] IntoProcessing;Entity 'ModelEntity1.77' ending transfer into station 'Source_InitModel.Processing'.
0;ModelEntity1.77;Source_InitModel;1.OnEnteredProcessing;[Execute] CreatedEntityAddOnProcess;Executing process 'P_InitModel'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Begin];Process 'P_InitModel' execution started.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[1]' the value '126,19'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[1]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[1]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[1]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[1]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[2]' the value '107,26'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[3]' the value '50,48'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[4]' the value '50,48'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[5]' the value '26,06'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[6]' the value '15,13'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[7]' the value '13,24'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[8]' the value '29,17'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[9]' the value '18,33'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockSala[10]' the value '12,43'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[2]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[3]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[4]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[5]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[6]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[7]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[8]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[9]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaTotal[10]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[2]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[3]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[4]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[5]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[6]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[7]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[8]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[9]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaSatisfecha[10]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[2]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[3]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[4]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[5]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[6]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[7]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[8]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[9]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.DemandaPerdida[10]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[2]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[3]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[4]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[5]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[6]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[7]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[8]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[9]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[Assign] Assign_InitVectors;Assigning state variable 'Model_Panaderia.StockoutCount[10]' the value '0'. Previous value was '0'.
0;ModelEntity1.77;Model_Panaderia;3.P_InitModel;[End];Process 'P_InitModel' execution ended.
0;ModelEntity1.77;Source_InitModel;1.OnEnteredProcessing;[Transfer] ToOutputBuffer;Entity 'ModelEntity1.77' transferring from '[Station] Source_InitModel.Processing' into station 'Source_InitModel.OutputBuffer'.
0;ModelEntity1.77;Source_InitModel;2.OnEntityArrival;[End];Process 'Source_InitModel.OnEntityArrival' execution ended.
0;ModelEntity1.77;Source_InitModel;3.OnEnteredOutputBuffer;[Begin];Process 'Source_InitModel.OnEnteredOutputBuffer' execution started.
0;ModelEntity1.77;Source_InitModel;3.OnEnteredOutputBuffer;[EndTransfer] IntoOutputBuffer;Entity 'ModelEntity1.77' ending transfer into station 'Source_InitModel.OutputBuffer'.
0;ModelEntity1.77;Source_InitModel;3.OnEnteredOutputBuffer;[Transfer] ToOutputNode;Entity 'ModelEntity1.77' transferring from '[Station] Source_InitModel.OutputBuffer' into node 'Output@Source_InitModel'.
0;ModelEntity1.77;Output@Source_InitModel;2.OnEnteredFromAssociatedObject;[Begin];Process 'Output@Source_InitModel.OnEnteredFromAssociatedObject' execution started.
0;ModelEntity1.77;Output@Source_InitModel;2.OnEnteredFromAssociatedObject;[Fire] EnteredEvent;Firing event 'Output@Source_InitModel.Entered'.
0;ModelEntity1.77;Output@Source_InitModel;2.OnEnteredFromAssociatedObject;[Transfer] ToOutboundLink;Entity 'ModelEntity1.77' transferring from '[Node] Output@Source_InitModel' into node 'Input@Sink_InitModel'.
0;ModelEntity1.77;Input@Sink_InitModel;0.OnEnteredToAssociatedObject;[Begin];Process 'Input@Sink_InitModel.OnEnteredToAssociatedObject' execution started.
0;ModelEntity1.77;Input@Sink_InitModel;0.OnEnteredToAssociatedObject;[Fire] EnteredEvent;Firing event 'Input@Sink_InitModel.Entered'.
0;ModelEntity1.77;Input@Sink_InitModel;0.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.77' transferring from '[Node] Input@Sink_InitModel' into object 'Sink_InitModel'.
0;ModelEntity1.77;Input@Sink_InitModel;0.OnEnteredToAssociatedObject;[Transfer] ToAssociatedObject;Entity 'ModelEntity1.77' transferring from '[Node] Input@Sink_InitModel' into station 'Sink_InitModel.InputBuffer'.
0;ModelEntity1.77;Source_InitModel;1.OnEnteredProcessing;[End];Process 'Source_InitModel.OnEnteredProcessing' execution ended.
